sim_beta_c_c,sim_beta_e_c,sim_beta_c_e,sim_beta_e_e,sim_alpha_choice,sim_alpha_cf,sim_q_init,fit_beta_c_c,fit_beta_e_c,fit_beta_c_e,fit_beta_e_e,fit_alpha_choice,fit_alpha_cf,fit_q_init
2.4869,-0.84807,1.9801,-0.4243,-3.9553,2.1016,-0.22471,2.4706,-1.6176,2.2245,-0.8464,-3.3846,1.5592,-0.33854
0.18898,-0.35472,-0.91923,-2.42,-3.1971,1.7728,-5.1963,0.19849,-0.64752,-2.5082,-1.3659,-1.0272,2.7573,-0.56655
0.41991,-0.44435,-1.0419,-0.93773,-6.1939,0.13944,1.0175,-0.41781,0.20433,-1.7598,-0.69896,-1.9999,0.84165,0.054897
-2.1872,-1.8685,-2.0197,1.5678,-2.634,-1.5985,2.4485,-2.0242,-1.9009,-0.1434,1.2012,-1.0025,-2.7978,-1.2055
-1.5286,2.1414,2.0141,-2.6403,-5.7468,1.7487,0.87424,-0.87113,1.6347,2.1633,-2.9366,-4.4765,2.1194,0.88166
1.2015,1.1115,-2.0363,-1.6818,0.63101,-0.44834,-1.0351,1.5231,0.99,-2.6674,-0.48362,0.26401,-0.32676,-0.91364
1.3654,-1.0115,2.3654,-1.7762,-6.4496,-1.9444,2.7408,1.4307,-0.59416,2.3608,0.10997,-5.0413,-1.992,2.8499
-1.2677,-0.1837,-1.562,-2.4647,-2.7089,0.56564,-2.1435,-1.3526,0.22046,-1.4234,-0.45689,-2.3697,2.4998,-0.73781
-2.2449,-0.70671,-1.9563,-1.3684,-5.9385,2.0067,3.6417,-1.9328,-0.96973,-1.2343,-1.0527,-1.6008,1.8971,1.7353
0.21191,-0.91738,-0.73645,0.20657,-3.9042,1.5435,-2.7218,-0.09383,0.060493,-2.296,-0.066155,-3.8828,2.0163,-0.58818
2.059,-1.9918,-2.3525,1.8417,-6.0276,1.8689,-0.021961,2.2367,-0.13377,-2.2669,2.1322,-3.8016,2.8072,-1.0057
0.7883,-0.97414,0.21541,-2.3162,-0.21897,1.1697,3.9176,0.75483,-1.5222,0.18086,-1.6795,0.2337,1.6832,1.5995
2.542,1.2365,-1.638,0.46519,-3.253,1.1633,-5.1648,2.4476,0.52331,-1.3191,0.25007,-2.776,0.98027,-2.97
-0.8496,-0.049877,-0.58673,0.68574,-6.1444,-1.2953,1.2516,-1.0534,-0.098626,-0.43658,0.50161,-3.2526,0.11073,2.8307
-1.216,-0.30774,1.3495,-2.4473,-2.1467,-0.39194,0.046127,-1.231,0.13794,1.4973,-1.9011,-2.4354,-0.63732,-2.2595
0.44773,-0.74976,0.22154,-1.8901,-6.4935,-1.0851,-3.6336,0.4368,-1.1648,-0.45785,-1.125,-1.0131,-1.5633,0.84924
2.5572,-0.67069,-0.89445,-0.23132,-1.2224,0.1109,0.080255,2.2777,-1.1679,-1.908,-0.057904,-0.44366,-1.166,0.36267
1.0363,-0.44015,1.2948,2.2419,-6.1198,-1.4294,-2.4878,0.64133,1.0812,1.2155,2.1745,-4.2374,-1.4086,-2.8031
1.9564,-1.6551,-0.027353,-0.79794,-3.9524,1.2944,-3.3092,1.8501,-1.301,-0.064997,-1.1621,-3.3365,1.3429,-2.793
-1.9713,-0.06534,1.4235,0.46844,1.444,-0.28078,0.5874,-0.30227,-1.3184,1.58,0.42326,1.8584,-0.76098,0.25809
-0.72369,-0.8563,1.9148,1.9332,-4.9789,-0.647,-3.3643,-0.90686,0.004931,1.749,1.7719,-3.5737,-0.39002,-1.9002
0.018947,-0.030422,2.41,1.8204,-4.3513,1.9123,-5.3086,-0.57037,0.36862,2.4901,2.0279,-4.3082,1.7611,-2.8726
2.4889,0.4519,0.099471,-0.025941,0.19824,1.6032,-2.3781,2.2916,-0.028515,0.082697,0.018784,0.4518,2.0347,-0.65808
0.64613,-1.462,1.8037,-1.3855,-2.4117,-0.90668,-4.1334,0.40964,-1.3713,1.7547,-0.82264,-1.8899,-0.79592,-1.057
2.1011,1.8061,-1.1155,-2.0652,-4.9938,1.6833,-0.39378,1.9066,1.8664,-0.51018,-2.0148,-3.6474,1.6261,-0.8291
0.14482,-0.2471,0.56844,-0.58109,-6.3549,-0.4649,2.6634,-1.2727,0.43488,0.26884,0.36203,-3.818,-0.37659,1.5057
0.035807,-0.27372,1.9756,0.19535,-4.4429,1.5674,-2.2968,-0.21935,-0.60906,1.9131,-0.2073,-3.3525,2.4793,-1.2831
1.2977,0.31152,-1.6681,-2.2374,-5.0257,1.641,-2.0172,0.99054,0.34538,-1.592,-1.7527,-2.7864,2.5677,-0.8583
-1.9141,-1.1119,-2.4352,-1.4437,-0.73919,0.70294,-3.316,-1.9481,-0.75822,-1.74,0.33828,-2.3464,-0.41472,-0.59416
-2.1526,0.52099,1.4811,-2.1314,-5.8306,0.51141,3.2882,-1.6285,0.66363,1.5333,-1.2716,-4.7734,0.25971,1.7691
2.3197,0.7912,1.6829,0.37267,-3.1701,0.63629,-4.2418,2.584,0.99502,1.8153,0.47391,-3.4375,0.21323,-3.1295
-0.2734,1.6379,-0.36011,1.8166,-0.32317,0.69041,0.92136,0.38378,1.294,-0.84983,1.7926,-0.37912,0.65269,-0.97923
2.4036,2.2624,1.6079,-2.6692,-0.045656,1.7848,3.4706,2.6204,2.5688,1.4624,-1.9995,1.0189,1.8848,-0.030026
1.956,-2.1203,2.4288,1.5735,-3.8433,-1.5584,-4.2653,2.071,-1.2676,2.8661,1.9119,-3.5154,-2.0521,-3.0697
-0.85206,-2.1502,1.158,-1.7535,-4.0942,0.98989,0.7955,-1.2509,-2.3768,0.953,-1.8725,-3.1624,1.2452,2.4712
-1.9112,2.1236,-1.6041,-1.1532,-3.583,1.1144,2.5834,-1.2619,1.883,-1.5547,-1.3891,-4.015,1.0969,2.2785
1.5573,-1.3722,2.4718,1.9941,-0.9261,1.5364,-4.6129,1.2927,-0.61759,2.5413,1.8889,-1.0678,1.5202,-0.55792
0.28302,1.5849,-2.4028,-2.239,-5.1645,1.8309,3.3383,0.43309,1.2135,-2.3019,-0.61811,-3.4347,1.7287,2.9085
-2.0354,0.3926,-1.2199,-0.049066,0.31739,-1.1159,0.69826,-0.78808,0.41541,-2.2429,-0.31375,0.18137,-2.3235,-0.12457
2.3243,0.82666,1.4194,0.052011,-3.767,2.048,2.5565,2.4642,0.219,1.3501,-0.01517,-4.1788,1.6791,2.0008
-0.81666,-1.7578,0.38375,-2.068,-5.3111,1.275,-3.0648,-0.61146,-2.0139,0.94578,-1.9233,-2.3514,0.27881,-2.1477
0.47667,0.84042,-1.2655,1.7548,-3.9662,0.37857,-2.5602,0.49726,0.93747,-0.6877,1.8047,-3.7974,0.26826,-1.7907
1.1678,1.7497,2.3078,-1.6666,-3.4074,-1.9099,-0.46521,1.4016,1.7712,2.3931,-0.81329,-3.3303,-1.9372,-1.6498
0.99925,-1.106,0.71169,-0.94799,-4.1407,-1.6186,-1.5671,0.49372,-0.2069,0.21249,-0.94145,-1.3726,-2.5195,1.1947
2.5431,2.1883,-1.942,-1.6045,1.0282,-1.8012,1.5675,2.3951,2.2996,-1.5612,-0.70215,0.76264,-2.0532,1.5269
1.2683,-1.2992,0.25779,-2.3882,0.79531,-1.5703,-2.1995,1.1792,-1.781,0.005379,-1.1659,1.7099,-1.2979,-1.9016
-2.4504,-0.61929,0.083433,-0.32847,-2.7043,1.3044,3.2134,-1.7006,-0.10285,0.10065,-0.18273,-2.2884,0.73278,0.93802
1.8224,1.7048,-0.10674,1.2146,-4.7649,-0.32973,-2.1855,1.4043,1.6187,-0.10049,1.0609,-4.3974,0.34151,-1.9748
-0.34211,0.55559,0.58837,-0.92486,-0.017611,1.5431,-3.5286,-0.31156,0.70831,0.70932,-0.86888,-0.034998,0.83083,-1.6099
0.47214,1.0584,-1.2289,-0.65183,-0.8484,-1.8485,3.9238,0.2855,1.1076,-1.445,-2.0473,-0.39692,-1.987,1.5239
-0.68404,1.2289,-1.0208,0.70055,-2.9043,-0.57556,-2.3976,-0.30921,0.88653,-1.6566,0.66523,-0.38876,-2.6992,0.96584
1.4794,-1.1952,-0.78666,-0.014067,-2.8703,-1.7959,-3.5374,1.3381,0.89488,-1.6833,0.21383,-1.8654,-3.5023,1.408
-0.55165,-1.921,0.82436,0.063886,-0.83597,0.98319,2.5484,-0.3215,-1.901,1.0722,0.32593,-1.2105,0.976,0.30858
1.8299,0.43558,-0.60884,-1.3827,-3.2331,-0.78099,-5.124,2.1739,1.7241,-1.4994,-0.57248,-4.7374,-1.3739,-3.1534
-1.2595,-0.71427,-0.21376,-0.42762,-4.5682,-0.22836,-4.7124,-1.6877,0.058915,-1.4229,-0.84122,-1.6139,-0.7712,-1.0219
1.583,-1.3949,0.29246,0.86981,-2.5566,0.0087626,-0.24416,1.5839,-0.71271,0.49822,0.94908,-1.8229,-0.29328,-0.80442
-1.3939,-0.96061,0.095847,0.0054287,-2.175,0.93312,3.8202,-1.9133,-0.089021,0.3092,-0.26082,-1.6334,0.69028,1.6197
2.3333,0.043768,2.0092,-2.3714,1.1983,-0.18667,1.5621,2.1284,0.50809,2.0098,-1.3059,1.1587,-0.35671,1.0995
-0.94852,-0.73166,0.64912,1.8974,0.78502,-0.83796,-3.1232,-2.0015,-0.59467,0.63705,1.8061,0.78757,-0.61068,-1.3985
0.078747,-0.016378,0.58496,1.9958,-0.24785,1.1327,-3.7539,0.43539,-0.16642,0.23289,3.0748,-2.1658,2.4304,-0.731
2.131,-1.7747,-1.8264,0.41178,-1.8124,1.7087,1.0842,2.057,-2.4414,-1.7774,0.50446,-2.3936,1.1748,-0.61449
1.1383,0.13414,2.1768,-2.0609,-3.3727,-1.2675,3.1697,1.4286,0.85601,2.4916,-0.22155,-3.2325,-1.7454,1.9009
2.0752,-1.2866,-2.3913,1.6974,0.93171,2.1086,-1.346,2.1688,-0.6131,-0.8305,1.6502,1.2348,2.3615,0.18878
2.2793,-1.4039,-0.32203,0.70407,-4.8207,0.10111,-5.3244,2.1625,-1.2394,0.4161,0.69243,-4.8464,0.38558,-3.1388
1.9968,-1.9252,-1.0619,0.083314,-4.6907,-0.52897,-3.0517,2.0256,-1.6432,-0.08354,0.35997,-3.329,-0.62748,-2.5067
-1.9663,0.72473,-1.2362,-0.11932,0.18712,2.1272,0.89469,-1.1212,0.77151,-0.97248,-0.17063,-0.0059071,2.3888,-0.43869
1.2667,-0.1892,2.6483,0.73523,-1.688,-0.15051,-1.9849,1.2432,-0.1998,2.5768,0.6011,-1.5629,-0.25691,-1.7779
-0.50492,-1.3256,-2.1993,-0.21835,-4.5021,2.1075,3.3476,-1.867,0.10509,-1.2067,0.078648,-2.3485,0.53504,-1.4523
-0.012915,2.054,-0.18751,-0.65086,-0.31189,1.1106,3.8214,-0.53038,2.2162,-0.02884,-0.31925,-0.76159,1.3966,-1.582
1.5414,0.96513,-0.66915,1.8175,-0.40971,1.9329,-4.5032,1.701,0.5163,-0.80519,1.7789,-0.59155,2.867,-2.5202
0.94843,1.635,-1.7146,0.55692,1.2255,-1.8305,-3.3049,1.1403,1.9103,-1.474,0.72641,0.80194,-2.2489,-0.89742
2.5099,1.3107,-0.050709,1.4479,-3.7304,0.33354,3.5233,3.1289,0.57171,0.054322,1.5107,-4.3514,-0.37153,1.8561
-0.59243,2.2675,1.4566,0.21245,-4.8358,-1.8769,-2.9356,-2.0659,1.6513,1.1378,-0.7481,-0.97011,-4.0138,2.8173
0.20642,2.062,1.2431,1.6011,-3.3422,1.1308,2.8853,-0.31714,2.0912,1.0896,1.6626,-2.877,1.1968,1.955
-0.35268,-0.25379,1.1354,-0.33871,0.17561,1.4748,2.5523,-0.50246,-0.13148,1.1089,-0.44038,1.508,0.63724,-0.68219
0.41634,1.9317,-0.611,-2.7447,-5.3264,-1.8435,0.69668,0.6945,2.0099,-0.38631,-1.0232,-3.3522,-2.2462,1.172
-2.5002,2.2321,1.0855,-2.38,-2.9402,1.3771,-0.2663,-0.63353,2.0144,0.90125,-2.5171,-2.7444,1.6184,-0.30253
-2.2395,-0.82578,-1.602,-1.3497,-3.0284,1.7833,-0.25026,-1.3921,-0.28279,-0.99127,-0.4021,-2.475,0.21729,0.28945
2.4452,-1.1181,-1.0533,-1.2848,-1.3043,2.0054,-4.7294,1.8407,-0.4159,-0.35988,-0.97809,0.40912,0.54061,-0.0091095
2.4118,-2.0986,-0.73155,-0.22819,-2.9745,1.3835,0.96627,2.3839,-0.3655,-0.81169,-1.298,-3.4218,1.9858,-0.054883
1.1258,0.10209,-0.49853,0.17596,-5.4864,1.6387,-2.9431,1.0618,0.13779,-0.47119,-0.26926,-2.6865,2.2582,-2.4458
-1.306,1.2036,0.33332,-2.4602,-1.2989,2.0308,1.9312,-0.5909,1.0475,0.35142,-0.94803,-1.9322,1.8824,0.31949
1.8791,-2.1032,1.2774,-1.9268,-4.8681,-1.1662,-2.9034,1.5755,-1.2255,1.0247,-0.99849,-4.3776,-0.65963,-1.7838
2.7452,0.35073,2.5715,1.4239,-6.2117,0.37326,4.2273,3.1636,0.06848,2.8155,1.359,-6.0158,0.54645,3.4105
-0.44461,-0.89186,0.77041,-2.6633,-4.5999,1.0197,-0.58003,-0.53686,-1.3669,1.0845,-2.0863,-1.7275,0.62833,-0.40865
0.06492,-0.38279,-1.1527,-1.1976,-6.0931,-0.80853,-0.46346,-0.25952,-1.6924,-0.31147,-1.4664,3.167,-2.9687,0.07918
-0.35407,1.4228,2.2296,0.50974,-5.9228,2.1934,3.6143,-0.50312,1.2969,1.867,0.52076,-4.0989,2.712,2.9666
-2.0072,1.6815,-1.4373,-1.073,-2.7095,-0.82373,-4.9342,-0.61811,1.6603,-1.2595,-0.31165,-3.2151,-0.60765,-2.7752
-1.7681,1.2534,1.4161,-2.2802,-3.8871,-0.079334,-2.8186,-2.054,1.153,1.4007,-0.45714,-3.965,-0.047482,-1.4062
1.7086,-1.9049,0.48434,-2.2659,-2.6258,0.6134,-3.1927,1.7833,-0.26004,0.15991,-2.3548,-2.1493,0.39158,-2.4274
1.932,0.59631,1.3462,-0.67077,-2.9077,2.1269,0.80807,1.7094,0.26031,1.1447,-0.47202,-2.9419,2.8872,1.0134
-0.80094,-0.56263,2.3798,-1.2774,-5.7347,-1.3379,-4.446,-1.4871,-0.075453,2.3709,-0.3882,-3.7149,-1.3198,-2.7452
0.40798,-0.73902,0.74768,-2.7766,-4.8136,-1.6132,-2.739,-0.98587,1.0464,0.88733,-0.90596,-3.7072,-1.2219,-2.346
0.60125,-1.783,0.080734,1.9602,-2.2132,0.62382,2.6003,0.15103,-0.8424,-1.2046,1.8155,-2.9184,1.0172,2.2663
-0.80597,-1.8823,-0.85627,-0.26606,-3.9969,1.9462,2.1426,-0.8552,-1.5644,-1.012,0.015127,-2.7617,1.2314,0.49376
-0.84069,2.1903,-2.3015,-1.9686,0.83127,-1.6253,-2.9553,-2.5621,2.8774,-1.9116,-1.1195,1.3539,-2.7497,-2.55
0.28503,1.4234,-0.78711,-0.19586,-6.5701,1.9228,-3.6071,0.3894,1.1823,-1.4134,-0.33476,-3.5934,2.0183,-2.3449
-1.677,2.2217,0.88297,1.3335,-6.4251,1.0846,-5.1092,-0.8704,2.247,1.0427,1.4251,-4.2128,0.81413,-2.3147
-0.11075,0.72738,-0.85613,-2.6413,-3.1046,-0.72156,-1.8563,-0.36038,0.34846,-0.86203,-1.3336,-1.1377,0.57089,-0.85225
1.8595,-1.403,0.29151,-0.0090135,-3.0613,2.0289,2.408,2.061,-0.97435,0.086132,0.12249,-2.6931,2.6573,2.0623
2.1927,2.1776,-1.4243,1.0711,-5.0469,-1.0324,-2.6414,2.5572,2.8779,-0.75103,1.7294,-5.1326,-1.641,-2.4985
-1.3218,0.18809,-1.5452,-0.048869,-6.4893,1.8893,-1.3523,-2.3653,-0.024059,-1.4886,-0.22893,-1.5778,2.2449,-0.0059839
-2.0672,0.93448,-1.8748,1.7266,-1.933,0.92469,3.1743,-1.3894,0.68369,-1.6091,2.1956,-1.9091,1.0964,1.793
2.2545,0.83715,0.16681,1.7122,-5.4432,0.45528,4.2731,2.6228,1.7476,-0.18859,1.5777,-4.2628,0.82682,3.1149
1.7204,0.17582,1.4266,-2.6264,-1.715,0.14896,1.0533,1.6696,-0.70223,1.3088,-0.65041,-0.90597,-0.1735,-0.36519
0.067781,0.81213,-0.52194,0.93089,0.98662,-1.2751,0.31486,-0.078276,0.98165,0.1382,0.96663,0.38104,-0.99354,0.15593
0.99541,1.1198,-2.1616,2.1019,-3.7405,1.1968,-3.7857,0.97937,1.4039,-1.5937,1.8295,-4.403,1.1557,-3.5561
1.2228,0.12278,-1.5287,0.086269,-5.6005,1.9801,3.7954,1.0758,0.26273,-1.2079,-0.43391,-2.3012,1.5221,2.6538
-0.6159,-1.5319,-1.9308,-1.9697,0.70945,-1.3273,1.8728,-0.5257,-2.1257,-1.5814,-2.3132,1.6084,-0.61502,0.72649
-2.5694,-0.66576,-0.19984,0.86596,-2.6492,1.1378,4.006,-1.6027,-0.66526,-0.19609,0.7045,-2.5003,1.6007,2.5757
-2.633,-0.30323,-0.50876,-0.70819,-0.10418,1.7978,-5.3802,-2.1129,0.14493,0.02701,-0.49893,0.17394,-2.1119,2.3063
2.2802,-1.1447,1.2466,1.6899,-0.031959,1.3625,1.9486,2.7353,-0.97083,1.2701,1.8698,-0.20066,2.9532,1.6762
-0.56791,-2.1036,-1.942,-0.77499,-5.8063,-0.618,-2.8316,-1.6291,-0.63865,-1.4898,-0.98472,-2.7656,-0.12245,-0.9986
-2.5453,1.2571,-1.5579,-0.57378,0.21131,-1.7765,0.79979,-2.1904,1.365,-0.24631,-0.71542,0.013204,-1.401,1.678
-1.1654,-0.1879,-0.84601,1.0623,0.85874,-1.9295,1.1438,-0.71828,0.10063,-0.56296,1.1023,-0.08658,-2.4897,0.61615
0.64784,0.01933,-2.3173,-0.65993,-3.6809,1.5982,-3.558,0.81258,-0.63524,-1.5145,0.20486,-3.9779,1.2933,-1.078
-2.2449,0.11919,-2.0002,-2.5777,-4.7896,0.89244,-1.9378,-2.1272,0.04994,-1.7289,-2.0836,-0.00072005,2.3736,-0.41053
0.10997,0.16804,2.2016,0.73563,-5.839,0.64,-3.2449,-0.84391,0.56047,2.3386,0.73148,-4.2747,0.41218,-1.6326
-0.98608,-1.4337,2.7341,1.331,-1.9288,-0.755,-4.6999,-0.58551,-0.81772,2.7112,1.3052,-1.6811,-0.77932,-2.5891
-2.1893,1.1451,2.1857,2.2476,-6.06,0.6796,-4.3657,-1.0261,1.1711,2.0329,2.0628,-4.0461,0.45709,-3.5192
-2.3354,0.46436,-0.88776,0.054675,-4.3199,0.66305,1.0168,-1.3508,0.6307,-0.44331,-0.075437,-2.6325,0.34689,-0.36253
2.7234,2.3139,1.3436,1.4963,-1.8112,0.14766,-0.09789,2.6084,2.501,1.3493,1.4523,-1.8179,0.40799,0.20352
1.6839,0.71018,-1.7122,-2.028,-5.7894,0.065877,-4.0013,1.4075,1.1687,-0.40034,-2.4164,-3.1934,0.53608,-2.7868
-0.91139,-1.5174,0.3259,-2.0958,-3.8762,-1.4422,-5.0353,-2.9437,-2.0821,-1.0151,-1.2778,0.62095,1.3245,0.033954
-0.076308,-1.6284,1.1157,1.9825,-1.2702,0.032796,-0.13879,0.012742,-2.0758,1.0212,2.0593,-1.2196,0.35199,-1.8085
1.707,-0.33336,-1.1335,0.73832,-2.4291,-0.14525,1.7694,2.1271,-1.5319,-1.7636,0.53008,-0.19367,-2.6395,-0.60196
-2.2754,-1.2895,-2.329,-1.7476,-4.036,-1.9958,-4.3121,-1.8388,-0.99507,-1.812,-2.1559,0.050106,-1.1372,0.59911
-2.1348,1.6599,2.6696,-0.77738,0.23713,-1.4932,-0.26563,-0.73474,1.7104,2.9114,-1.2907,0.27433,-2.0143,-0.28884
1.9574,2.2367,-1.5783,2.0377,-4.0268,-1.7357,1.4704,2.2084,1.9527,-1.3974,2.403,-3.7524,-2.0984,1.5438
-1.3674,-0.32552,0.58746,0.49558,-4.7319,1.9257,2.0832,-0.97588,-0.13422,0.65727,0.68357,-2.6769,2.1432,1.3311
1.0209,1.0611,-1.1651,-2.0151,-5.5123,1.522,-4.712,0.97211,1.0011,-1.7206,-0.75682,-3.8571,2.5597,-3.1833
-2.1083,-0.48782,-1.1664,-2.2002,-3.5988,-1.3501,-2.8942,-1.6293,-0.42177,-0.81146,-1.2431,-2.367,0.14964,-0.78302
0.90975,-0.27121,1.5924,-0.43112,-4.2763,1.1831,1.2077,1.0643,-0.67046,1.5769,-1.1654,-3.259,1.1503,1.8028
1.9807,1.4611,1.4617,-1.1366,-1.4359,0.97013,-0.29365,2.8034,1.8904,1.4924,-1.4949,-1.8247,0.979,0.53255
-2.5885,0.91464,1.8959,1.4634,0.55506,-1.2996,-4.2626,-2.0861,0.98128,1.8005,1.5042,1.1518,-1.2997,-2.2369
-1.0042,1.5195,0.17488,1.8018,-4.4524,-0.94751,3.8299,0.32678,1.4739,1.007,2.1712,-4.397,-1.4288,2.0652
-1.5419,-0.3648,-2.2101,-1.6155,-6.0941,1.9779,0.1313,-1.0599,-0.047563,-1.0227,-2.4574,-1.867,0.79385,-1.5151
-0.054529,0.83889,-1.9328,-2.0799,-4.0369,2.035,-4.6982,-0.2955,1.0987,-1.7594,-2.5494,-2.6336,1.2795,-2.5933
2.1575,0.80442,0.14802,-2.667,-2.8992,-0.11336,3.9553,2.3861,2.2779,-1.2342,-1.8378,-2.4703,0.41342,2.0542
1.5229,-1.1476,1.2488,-2.4123,-4.6419,-0.62627,3.5048,1.4274,-1.7755,1.0074,-1.8711,-3.8387,-0.7467,2.5357
2.0476,1.3697,1.6729,-0.03112,-5.56,1.4326,-0.32804,2.4877,1.5669,1.6869,-0.063396,-4.4845,1.8276,-0.49363
-0.38236,-1.0885,-1.1462,0.46715,-3.3101,0.77648,-2.9653,-0.70992,-1.9339,-0.99515,0.29183,0.030992,1.0972,-0.64967
0.72916,2.0129,-1.5784,0.98367,0.41171,-1.0168,0.38252,0.88445,2.3606,-0.92582,1.0476,0.090902,-1.0958,1.397
-0.97363,-0.065755,2.6992,1.9043,-4.7481,1.6134,-2.7023,-0.53343,0.3111,2.702,1.9852,-4.9502,1.6856,-2.4919
-0.0611,-0.33119,-1.8068,-0.3023,-2.7848,-1.4466,-0.011481,-0.1164,-0.013904,-1.3658,-1.0213,-1.9338,-0.55589,-1.0972
-2.1123,1.1231,2.2046,0.13768,-0.61996,0.99812,1.2283,-2.613,1.0704,2.1272,0.1112,-0.5826,1.0394,0.66849
-2.247,0.67185,0.038067,1.6196,-4.6088,-1.8835,2.404,-0.43683,-0.84094,-0.72966,1.7,-2.1385,-4.1928,-2.2484
1.2384,-0.72742,-0.81201,0.087414,1.1501,-1.1072,-2.4003,1.4122,-1.8104,-1.1747,0.17587,0.46559,-0.96629,-0.96487
-0.24435,-1.4439,0.85318,-2.5841,0.96249,-0.78286,2.8201,-1.3101,-0.79714,0.73221,-0.83195,2.5956,-1.3109,1.4272
2.6312,-0.89427,-1.8354,0.036489,-2.708,-1.2519,3.4043,2.6653,-0.095377,-0.51602,0.024035,-1.1055,-3.0694,-2.2958
-1.6774,-0.2332,-2.4068,1.2442,-4.4549,1.0659,-2.7887,-1.2463,-0.53127,-1.3006,1.1256,-2.4446,2.0145,-2.1275
-1.3687,2.3191,-1.8465,1.9131,-2.6865,1.5798,-4.3618,-1.1408,2.0875,-0.42008,1.8949,-2.68,1.3635,-2.3109
-1.5535,-1.5876,1.3924,-0.85361,-4.0043,-1.0916,-4.4614,-0.99672,-0.81675,0.8966,-0.061438,-2.7387,-0.11294,-2.2341
2.0469,-0.60469,2.2209,-0.1634,-1.9469,-0.65749,2.8457,1.8266,0.21028,2.0747,-1.0268,-1.9211,-0.60338,1.7833
-0.34702,0.5594,0.13859,0.54159,0.57162,-0.47565,-2.9111,0.085996,0.43979,0.16425,0.54611,0.41073,-0.67276,-1.953
-0.94199,0.95596,-0.28146,-0.99135,-0.8336,-1.9917,3.5854,0.10507,0.82205,0.0016471,0.0035723,-0.85017,-3.2052,2.295
1.9858,1.6811,-0.59917,-2.3331,-3.5178,0.18419,3.5181,2.5929,2.3935,-1.4196,-1.7133,0.07186,-3.5037,-3.058
-0.30142,1.284,1.0847,1.4109,-1.792,-0.40286,0.60355,0.045765,1.6594,1.5144,1.862,-2.5837,-0.88771,0.072185
-2.3659,-1.0782,-0.50207,-2.5324,0.62784,-1.591,-5.0747,-1.0808,-0.46499,-0.65133,-0.31226,-0.59806,-1.5258,-0.67831
-2.0033,-0.17925,-1.1936,-1.4121,-4.122,-0.20869,0.53856,-0.25838,0.16967,-1.1517,0.048091,-1.9304,-2.8953,0.88966
-0.84665,2.0915,-0.89761,-1.4593,-1.5567,-0.4356,-1.3385,-0.9282,1.8314,-0.45591,-0.72739,-1.3172,-0.1242,0.1322
-1.8194,0.80172,2.7175,2.1808,-0.30549,-1.8451,-5.0395,-2.5271,0.65316,2.9586,2.4364,-0.33686,-1.8813,-2.9395
1.3302,1.0712,-0.50509,-2.0934,-5.982,1.3005,0.088335,0.93243,1.1137,-0.83604,-1.9086,-2.8311,2.2223,0.42146
2.3885,-1.4891,-1.816,1.1491,-5.058,0.30246,4.0757,2.404,-0.39681,-1.8226,1.249,-4.3367,0.58625,3.4085
0.48195,-1.0704,-1.2921,0.49335,-0.22656,-1.7401,-3.3351,0.22258,-0.28789,-1.8395,0.40456,0.53805,-1.5094,-1.6691
2.0979,-1.4234,-1.6719,-1.9884,-2.6792,-0.76502,3.7775,2.5817,-0.96571,-1.689,-0.02683,-3.3732,-1.2837,0.60196
1.8414,0.65916,1.1731,0.074725,-6.3677,2.1553,-5.0989,2.0427,0.62375,0.89318,0.012567,-3.3339,3.1519,-2.9558
2.651,1.3249,1.212,-2.0954,-4.578,0.80297,0.34811,2.6016,0.12692,1.2867,-2.1221,-3.8945,0.64791,0.83823
0.99673,1.0411,2.2996,-0.75955,-0.66616,1.4597,-1.1135,0.91134,0.66956,1.9465,-1.2576,-0.45935,1.402,-1.9805
-0.099655,-1.4189,-2.0581,-1.8434,-4.5806,-1.7745,-5.0914,-0.0086241,-1.6241,-2.2533,-0.54851,-2.2442,-2.2713,0.0030365
-1.6831,0.7224,-0.45664,-1.4374,-1.9794,2.1361,2.8217,-0.86517,0.91248,-0.10698,-1.9991,-1.9506,1.8254,2.311
-1.8602,0.55049,1.7136,-2.4347,0.16794,1.37,4.1425,-2.7482,0.45579,1.4606,-1.6536,0.4798,0.62017,0.05227
0.4285,-2.2416,0.91287,-2.0271,-3.8269,1.7573,-1.4433,0.29708,-2.4753,0.69592,-1.3867,-3.0229,2.4729,-1.1991
1.8657,-1.4494,-2.0725,-2.3343,1.1,2.1861,0.293,3.0191,-0.097691,-0.43688,-1.7571,-1.1228,3.3399,-0.054629
-0.22851,-0.59492,-0.56541,0.87021,-3.3523,0.31212,-1.775,-0.9287,0.40577,-0.06078,0.97014,-3.2057,-0.20584,0.008962
0.63477,1.5474,-0.87101,0.072891,0.13454,2.0374,-3.9305,1.015,1.6465,-2.056,0.0089621,0.63043,3.4108,-0.92231
1.3741,2.0899,1.875,-2.5656,-1.4931,0.89542,-1.0028,1.49,2.239,2.0994,-1.2785,-1.7177,1.4344,-0.62341
0.018702,0.60127,1.8396,0.44524,-6.1265,-0.034552,3.5364,-1.113,1.1973,1.8155,0.86126,-4.4105,-0.10703,2.0978
-0.74658,0.15252,0.34895,-1.8228,-5.5809,-0.64306,-3.99,-0.47089,0.026848,-0.12441,-0.67453,-2.9448,0.30814,-2.2697
-0.83922,-2.0079,-1.7472,-1.2724,-4.5498,-0.58346,-2.435,-0.46444,-1.7411,-0.69633,-1.5804,-0.78351,2.2676,-1.2454
